actividad,t,pitch,roll,yaw,x_accel,y_accel,z_accel
bolos,0.13043713569641113,320.28710133520065,309.4380459330253,143.29441814514607,0.6112061738967896,-0.5656747221946716,0.4632677137851715
bolos,0.1637558937072754,320.21311331101646,309.5557574131813,143.31008659910208,0.612660825252533,-0.5663983821868896,0.46667948365211487
bolos,0.19005131721496582,320.1791672708415,309.6514893445882,143.25563633103874,0.6155701875686646,-0.5717053413391113,0.4705786108970642
bolos,0.22332286834716797,320.14292287201084,309.7764237497915,143.1921428925143,0.6068421006202698,-0.5630212426185608,0.46692317724227905
bolos,0.24959397315979004,320.12077256853246,309.8624021710636,143.15471345586263,0.6109637022018433,-0.5717053413391113,0.47106602787971497
bolos,0.27587246894836426,320.08996500028115,309.9020958154251,143.11479783035307,0.6160550713539124,-0.5678457617759705,0.4722844958305359
bolos,0.302142858505249,320.05496711097396,309.9131641369751,143.04530748573737,0.6085392236709595,-0.5712229013442993,0.46887272596359253
bolos,0.3354945182800293,320.03229088292954,309.95797359302503,142.95971155505876,0.6124183535575867,-0.5589203834533691,0.46984753012657166
bolos,0.3617696762084961,320.0149934288565,310.00922391746224,142.81254829920167,0.6141155362129211,-0.5642273426055908,0.4781332314014435
bolos,0.38803672790527344,320.02104156136653,309.9995216337462,142.66864987376783,0.6095090508460999,-0.5724290609359741,0.48032647371292114
bolos,0.4212956428527832,320.0992028311336,309.99261631249533,142.5694891873976,0.6053874492645264,-0.5680869817733765,0.47593992948532104
bolos,0.44756174087524414,320.1269436444476,310.0194965219739,142.46694072719902,0.6075694561004639,-0.5663983821868896,0.4749651551246643
bolos,0.47382664680480957,320.1337465128609,310.01688397461635,142.4336503851844,0.6058723330497742,-0.5659159421920776,0.4681416451931
bolos,0.500093936920166,320.1546093256807,309.98691310453836,142.44486555580156,0.6102363467216492,-0.5678457617759705,0.47179707884788513
bolos,0.5333504676818848,320.17239513827946,309.9611154800432,142.47896186013824,0.6095090508460999,-0.5692931413650513,0.46887272596359253
bolos,0.559605598449707,320.1981005552208,309.9046537212693,142.48912518162322,0.613388180732727,-0.5654335021972656,0.4608307480812073
bolos,0.5858559608459473,320.2200220473619,309.8517197552017,142.4942614838791,0.6155701875686646,-0.5656747221946716,0.4652172923088074
bolos,0.6190972328186035,320.2522571251498,309.77356531562384,142.49023167226878,0.617752194404602,-0.5808719992637634,0.4681416451931
bolos,0.645362377166748,320.2929138261843,309.6710817422224,142.47306057669536,0.6175097823143005,-0.5828017592430115,0.46984753012657166
bolos,0.6716270446777344,320.3446900751876,309.64644524988614,142.40182170365213,0.6160550713539124,-0.5796657800674438,0.46960383653640747
bolos,0.6978802680969238,320.3659148880334,309.61936696492165,142.30114471528614,0.6213889122009277,-0.5881087183952332,0.48032647371292114
bolos,0.7326021194458008,320.38783296507995,309.670624119548,142.17460863072247,0.6175097823143005,-0.5772535800933838,0.47130972146987915
bolos,0.7659142017364502,320.397716248809,309.7534128424777,142.0035533731487,0.6124183535575867,-0.5731527209281921,0.46692317724227905
bolos,0.7921738624572754,320.41156787244574,309.8190816962528,141.84214234268293,0.6068421006202698,-0.5791833996772766,0.47106602787971497
bolos,0.8184406757354736,320.45537329068765,309.897208815074,141.6883811240876,0.6044176816940308,-0.5854552388191223,0.4813012480735779
bolos,0.8516919612884521,320.4993733693209,310.02050738997104,141.50667077140858,0.6024780869483948,-0.5702580213546753,0.4705786108970642
bolos,0.8779466152191162,320.5329198434294,310.1103004718946,141.33250094757327,0.5925378203392029,-0.5813544392585754,0.479595422744751
bolos,0.9042017459869385,320.5990838859193,310.24773412327903,141.20425731571711,0.593265175819397,-0.5741176605224609,0.4778895378112793
bolos,0.9374423027038574,320.64075487004555,310.4251038907405,141.09304817565095,0.5993263125419617,-0.5637449026107788,0.46692317724227905
bolos,0.9636929035186768,320.67009394762533,310.43236096673365,141.03714990748358,0.6007809638977051,-0.5801482796669006,0.4834945499897003
bolos,0.9899475574493408,320.71947963041913,310.43776364636716,140.96675797789743,0.6012659072875977,-0.5774948000907898,0.47983911633491516
bolos,1.0161998271942139,320.77587650239593,310.47527846038344,140.88023314149171,0.5964169502258301,-0.5659159421920776,0.49324241280555725
bolos,1.0494556427001953,320.82959935531267,310.5639172403373,140.82936189255344,0.6080543994903564,-0.5871438384056091,0.49494829773902893
bolos,1.0757169723510742,320.8517462436964,310.5809653925056,140.81691728788567,0.6306018233299255,-0.5813544392585754,0.5020155310630798
bolos,1.1019744873046875,320.85795830074653,310.74254376260603,140.72776965883867,0.6383600831031799,-0.6090953946113586,0.519805371761322
bolos,1.1282315254211426,320.88599281219484,310.9823482892706,140.58839281863538,0.6405421495437622,-0.5914859175682068,0.534670889377594
bolos,1.1614773273468018,320.8554652816995,311.5415939332275,140.33280713989353,0.6463608145713806,-0.575806200504303,0.5293095111846924
bolos,1.1877329349517822,320.76053589752007,311.9405384524588,140.10738357652642,0.6395723223686218,-0.6049945950508118,0.5200490951538086
bolos,1.213987112045288,320.6533190030238,312.26003421126444,139.88141359802572,0.6366629600524902,-0.5951042771339417,0.5366204977035522
bolos,1.247229814529419,320.41922451450534,312.85567451821373,139.55184331019427,0.6228435635566711,-0.5704992413520813,0.5402758717536926
bolos,1.2734880447387695,320.144394777777,313.37000483818866,139.2909710650348,0.6228435635566711,-0.5548195242881775,0.5042087435722351
bolos,1.2997472286224365,319.8303256042669,313.8084620017684,139.0466825191801,0.6158125996589661,-0.5485476851463318,0.50859534740448
bolos,1.3260083198547363,319.5258596767298,314.33810902095706,138.72772634531887,0.6010234355926514,-0.5285259485244751,0.5124944448471069
bolos,1.3592679500579834,319.1016571179478,314.91939910046017,138.3464788462271,0.5985989570617676,-0.5106751918792725,0.497141569852829
bolos,1.3855204582214355,318.7717077546174,315.3282644694609,138.08924026170607,0.5952047109603882,-0.5162234306335449,0.49884745478630066
