actividad,t,pitch,roll,yaw,x_accel,y_accel,z_accel
reposo,0.13826251029968262,63.44672003051564,299.1060221906416,71.16066737723635,-0.8693551421165466,-0.37655362486839294,0.20665492117404938
reposo,0.16883015632629395,63.33172696564931,299.0916036613037,70.82823524014266,-0.8641716241836548,-0.37679484486579895,0.20689862966537476
reposo,0.19554948806762695,63.22732752418567,299.0211980713392,70.61213488499263,-0.865405797958374,-0.38451406359672546,0.2105540782213211
reposo,0.22223687171936035,63.11163094983482,298.9615431991283,70.46409053473259,-0.8651589155197144,-0.3782421946525574,0.20689862966537476
reposo,0.24901938438415527,62.984391355786656,298.91065828981175,70.30517252331391,-0.8644183874130249,-0.3787246644496918,0.20689862966537476
reposo,0.27623772621154785,62.885251159983916,298.86544243750626,70.1983278741274,-0.8602222800254822,-0.37655362486839294,0.21177256107330322
reposo,0.3072545528411865,62.82365651404874,298.8761726646923,70.13223896371835,-0.8602222800254822,-0.37052297592163086,0.21006669104099274
reposo,0.3346445560455322,62.813848362400606,298.93971391454096,70.07341054439703,-0.8649121522903442,-0.36907562613487244,0.20373056828975677
reposo,0.3619852066040039,62.87067553629511,299.0597613193931,70.00987612473757,-0.870342493057251,-0.367628276348114,0.2020246833562851
reposo,0.39298200607299805,62.98390641235558,299.20370755615113,69.99523219915707,-0.8723171949386597,-0.3669045865535736,0.20665492117404938
reposo,0.4202883243560791,63.12289393177617,299.3960047020437,70.03344027737413,-0.8762665390968323,-0.36183884739875793,0.206167533993721
reposo,0.4476194381713867,63.29051360419746,299.6175213972055,70.10571050898203,-0.8765134215354919,-0.3584616780281067,0.20299948751926422
reposo,0.4784417152404785,63.44353716236242,299.7845126922232,70.19558896827023,-0.8772538900375366,-0.3582204580307007,0.206167533993721
reposo,0.505760908126831,63.5812747571649,299.93897059011385,70.31005610857046,-0.8705893158912659,-0.35604941844940186,0.20738601684570312
reposo,0.5401084423065186,63.71184065333886,300.058696976075,70.49067363098229,-0.8651589155197144,-0.36159762740135193,0.2017809897661209
reposo,0.5744826793670654,63.81983277430593,300.13360366070253,70.7635396883243,-0.8693551421165466,-0.3673870265483856,0.20373056828975677
reposo,0.6088333129882812,63.939203990430244,300.23062649786254,71.04262804800018,-0.8742918372154236,-0.3654572367668152,0.19836923480033875
reposo,0.6432003974914551,64.06444916924077,300.29499420060074,71.2903726695749,-0.8718235492706299,-0.37100544571876526,0.20153729617595673
reposo,0.677570104598999,64.18794581962376,300.3773594518019,71.56552001009969,-0.8740450143814087,-0.3741413652896881,0.19885662198066711
reposo,0.7119181156158447,64.28229122262915,300.44196621116106,71.85143855894559,-0.875032365322113,-0.37631240487098694,0.19812552630901337
reposo,0.7462608814239502,64.34922707649528,300.49017368632303,72.07248397105471,-0.8779944181442261,-0.36931684613227844,0.19958771765232086
reposo,0.7806262969970703,64.37550281423232,300.48746210122255,72.2774784386143,-0.8723171949386597,-0.37775975465774536,0.19788184762001038
reposo,0.8149702548980713,64.3557362467743,300.40368300086317,72.43160848742481,-0.8730577230453491,-0.3808956742286682,0.20007511973381042
reposo,0.8422520160675049,64.3209774140881,300.32712341045647,72.4961606052706,-0.8735513687133789,-0.3726940155029297,0.20031879842281342
reposo,0.8695523738861084,64.29108850628013,300.29114880409804,72.56361555351364,-0.8700956702232361,-0.3743825852870941,0.19812552630901337
reposo,0.9003725051879883,64.2557012961903,300.22025827070246,72.60525921688321,-0.8784880638122559,-0.37775975465774536,0.20080621540546417
reposo,0.9276845455169678,64.22288906741755,300.16464004029103,72.65376039017947,-0.8797222375869751,-0.37197035551071167,0.2020246833562851
reposo,0.9550094604492188,64.1877340837595,300.1504605675741,72.73809273586163,-0.8740450143814087,-0.36979928612709045,0.20421795547008514
reposo,0.989382266998291,64.14874736397707,300.1367728684774,72.82637293088403,-0.8742918372154236,-0.3659397065639496,0.20543643832206726
reposo,1.023730993270874,64.1017283417307,300.145071548319,72.91314365409988,-0.8757728934288025,-0.36304497718811035,0.2076297104358673
reposo,1.0581080913543701,64.06472237680757,300.19543053306944,72.99372622592769,-0.8797222375869751,-0.3579792082309723,0.20738601684570312
reposo,1.0924715995788574,64.04120603549522,300.26634155703255,73.06618087264319,-0.8723171949386597,-0.35677310824394226,0.20714232325553894
reposo,1.1268284320831299,64.01784678853377,300.34022371328456,73.15771906789969,-0.8757728934288025,-0.3579792082309723,0.20519275963306427
reposo,1.1612138748168945,64.00311407049405,300.40766500114927,73.22610975205903,-0.8777475357055664,-0.36328622698783875,0.2047053426504135
reposo,1.1955900192260742,63.986489390054246,300.4664114582005,73.29024522836545,-0.8747855424880981,-0.3591853678226471,0.20275577902793884
reposo,1.2299292087554932,63.98392123892632,300.5069759516813,73.34166289243731,-0.8691083192825317,-0.36159762740135193,0.20568014681339264
reposo,1.2642829418182373,63.98277376714576,300.53846312375504,73.4222727850218,-0.8735513687133789,-0.36304497718811035,0.2034868746995926
reposo,1.2986204624176025,63.991837428174364,300.55800429497043,73.47531603411612,-0.8725640177726746,-0.36328622698783875,0.2064112275838852
reposo,1.332961082458496,63.99040308844866,300.5754827490565,73.51146822539299,-0.8730577230453491,-0.36835193634033203,0.20738601684570312
reposo,1.3673372268676758,63.97621678554255,300.5881869009127,73.50362716822582,-0.8725640177726746,-0.36425110697746277,0.2047053426504135
reposo,1.4016456604003906,63.97986410655933,300.6354654703475,73.48107388358643,-0.873304545879364,-0.3654572367668152,0.20543643832206726
reposo,1.4289093017578125,63.97144931350188,300.6665701518278,73.43009335162147,-0.8735513687133789,-0.36208006739616394,0.20568014681339264
reposo,1.4597175121307373,64.00038882501522,300.591895693632,73.2689828494792,-0.8762665390968323,-0.36159762740135193,0.20299948751926422
reposo,1.4869396686553955,64.00761516515709,300.60162871319926,73.1979420519219,-0.8762665390968323,-0.36376863718032837,0.20446166396141052
reposo,1.5141854286193848,64.01799022250634,300.62191437503424,73.11279008353935,-0.8802158832550049,-0.3599090576171875,0.20299948751926422
reposo,1.5484778881072998,64.04029762033561,300.63876445171667,73.01464709535544,-0.8723171949386597,-0.35677310824394226,0.2034868746995926
