actividad,t,pitch,roll,yaw,x_accel,y_accel,z_accel
golf,0.13039088249206543,47.77312294206138,256.2284646569435,45.3733120715153,-0.7079246044158936,-0.6416608691215515,-0.15401725471019745
golf,0.15664315223693848,47.739439864169455,255.9642592794691,45.65231505382657,-0.7160701751708984,-0.6433494687080383,-0.15401725471019745
golf,0.18289804458618164,47.71895954194317,255.9344728244987,45.86327227653158,-0.7145892381668091,-0.6308057308197021,-0.15425829589366913
golf,0.20912694931030273,47.74286861913281,256.0142630943828,46.015018589321755,-0.7175512313842773,-0.634665310382843,-0.1610071063041687
golf,0.23537206649780273,47.75177177071591,256.13553310309635,46.12490267268892,-0.7153297662734985,-0.6271873712539673,-0.16606870293617249
golf,0.2685701847076416,47.78012047086605,256.2057474477641,46.14384620235195,-0.7150828838348389,-0.6228452324867249,-0.1658276617527008
golf,0.2947847843170166,47.77496709313728,256.274281565896,46.192108319027255,-0.7239689826965332,-0.633217990398407,-0.15690961480140686
golf,0.3209974765777588,47.78137039548417,256.384479837965,46.24909258727268,-0.7163170576095581,-0.6175382733345032,-0.14630433917045593
golf,0.3541867733001709,47.79008913195969,256.49335988352414,46.34979689639535,-0.7180449366569519,-0.6310469508171082,-0.13208366930484772
golf,0.3803887367248535,47.7802024331361,256.68060951962,46.55334336385089,-0.7168107032775879,-0.6279110312461853,-0.14100171625614166
golf,0.4065895080566406,47.79092241503843,256.85452662645605,46.64058878521405,-0.7232284545898438,-0.6240513920783997,-0.13931451737880707
golf,0.43279075622558594,47.82302771923207,257.05232207463047,46.69753548741903,-0.7229815721511841,-0.5579555034637451,-0.14606332778930664
golf,0.46599698066711426,47.927556934289946,257.208822199083,46.614903858840215,-0.7140955328941345,-0.618744432926178,-0.14967875182628632
golf,0.4921996593475342,47.964245295416674,257.3145603576239,46.67516661788724,-0.7133550047874451,-0.6228452324867249,-0.15666858851909637
golf,0.5184047222137451,47.95921486109296,257.33707949131747,46.71021231851858,-0.7128613591194153,-0.634424090385437,-0.1593198925256729
golf,0.5446057319641113,47.92590061341622,257.36102613454756,46.75468026510995,-0.7145892381668091,-0.6303232908248901,-0.15763269364833832
golf,0.5707988739013672,47.9008269889731,257.39153658957,46.77996221032274,-0.7121208310127258,-0.6213979125022888,-0.15739166736602783
golf,0.6039841175079346,47.88082136489414,257.3792012679289,46.76044835986402,-0.7091588377952576,-0.6110252141952515,-0.16076606512069702
golf,0.6302103996276855,47.8621305522304,257.3204821316343,46.72425177235754,-0.7153297662734985,-0.6288759112358093,-0.15040184557437897
golf,0.6564230918884277,47.8431562867161,257.2754848453823,46.74355047185741,-0.7143423557281494,-0.632494330406189,-0.1561865210533142
golf,0.68263840675354,47.817652360355275,257.2642423540085,46.750763151620944,-0.7113803029060364,-0.6269460916519165,-0.15594549477100372
golf,0.7158346176147461,47.81268681282867,257.2872259405656,46.74496090592102,-0.7180449366569519,-0.6197093725204468,-0.1405196636915207
golf,0.7420587539672852,47.81168960520985,257.33374635900253,46.72384879119651,-0.7187854647636414,-0.6095778346061707,-0.13979656994342804
golf,0.7682867050170898,47.84041396576434,257.32866469826,46.65635627691302,-0.7113803029060364,-0.6086128950119019,-0.1544993370771408
golf,0.8014867305755615,47.84742173985278,257.3170192257252,46.57595812019281,-0.718291699886322,-0.6397311091423035,-0.15859681367874146
golf,0.8277013301849365,47.8194452850124,257.38961047622405,46.55893728878113,-0.7175512313842773,-0.6267048716545105,-0.15666858851909637
golf,0.8539154529571533,47.80863651065086,257.39298458967403,46.50517345472938,-0.7113803029060364,-0.6269460916519165,-0.15184800326824188
golf,0.8801212310791016,47.809340020135366,257.3453508504024,46.48380520791099,-0.7027410864830017,-0.6247750520706177,-0.15233007073402405
golf,0.9133098125457764,47.81653220933139,257.27749292099827,46.42267842993397,-0.6854625940322876,-0.6351478099822998,-0.16534560918807983
golf,0.9395232200622559,47.84973717398141,257.093521775704,46.36569074659396,-0.6583107113838196,-0.6556519865989685,-0.17088927328586578
golf,0.9657275676727295,47.773819621356715,256.8902894969503,46.362777670912955,-0.6432536840438843,-0.6445556282997131,-0.20174093544483185
golf,0.9919285774230957,47.67612401056344,256.4405420306724,46.12530906894453,-0.614867627620697,-0.6604765057563782,-0.24922356009483337
golf,1.0251214504241943,47.505621998312414,255.6550907666885,45.703882982060165,-0.5361270308494568,-0.6862877011299133,-0.37745076417922974
golf,1.0513195991516113,47.113784290912534,254.03148649908474,44.50810810368769,-0.5037915706634521,-0.6718141436576843,-0.435538649559021
golf,1.0776000022888184,46.68022095787305,252.20237549973368,42.63314262934374,-0.5186017155647278,-0.6423845887184143,-0.47434428334236145
golf,1.1038053035736084,46.28639225033012,250.00657896460132,40.1860839252141,-0.6003043055534363,-0.6537221670150757,-0.48880597949028015
golf,1.1369850635528564,45.78626189363968,247.64474736093507,37.52633996051943,-0.8078930974006653,-0.7130637764930725,-0.4109537601470947
golf,1.1631815433502197,44.995431855684345,245.5425858891344,34.84963322102104,-0.8362791538238525,-0.735980212688446,0.08529389649629593
golf,1.189378023147583,44.766470254327174,245.17355076827863,34.220162987112666,-0.8338108062744141,-0.5029560327529907,-0.0462774895131588
golf,1.2155752182006836,44.344975865551106,244.32246821656003,32.86705811630353,-0.8115955591201782,-0.73453289270401,-0.1913767009973526
golf,1.2487573623657227,43.72124299054554,243.59594099454574,32.14454021533207,-0.8051779270172119,-0.6956955194473267,-0.15835578739643097
golf,1.274953842163086,43.36451587057412,243.7507267415166,31.270819001609457,-0.8296145796775818,-0.5497538447380066,-0.16992516815662384
golf,1.3011505603790283,43.36304396480798,244.1640761297074,30.406137543253354,-0.8106082677841187,-0.5278022885322571,-0.1913767009973526
golf,1.3273568153381348,43.34172352931378,244.57593653665919,29.9139165456218,-0.7861714959144592,-0.5736351609230042,-0.16558663547039032
golf,1.3605387210845947,43.34561673714069,244.95345475246413,29.448285474429106,-0.7780259251594543,-0.4998200237751007,-0.2234334945678711
golf,1.386734962463379,43.34795949202601,245.27277975654056,28.976770195266447,-0.7375448942184448,-0.5328680276870728,-0.24030549824237823
golf,1.4129302501678467,43.45481438649627,245.36054768737523,28.85650422436086,-0.7153297662734985,-0.5849728584289551,-0.24681326746940613
golf,1.4391260147094727,43.57489935738885,245.51057962268374,28.892072434463703,-0.71360182762146,-0.5733940005302429,-0.2709161341190338
golf,1.4653255939483643,43.7368772935557,245.65557087838476,28.821041882190155,-0.7015069127082825,-0.5685694217681885,-0.3041780889034271
golf,1.498521089553833,43.9238537220848,245.68130703117737,28.761400670357602,-0.6982980370521545,-0.5987226963043213,-0.3044191002845764
golf,1.5247273445129395,44.0719936949932,245.57484487258438,28.809153937939747,-0.6866967678070068,-0.6013761758804321,-0.31502437591552734
golf,1.5509257316589355,44.17885541965264,245.46824611020799,28.880792377049428,-0.6583107113838196,-0.6233276724815369,-0.314542293548584
golf,1.5771474838256836,44.23251338577226,245.38784112329859,29.11325786545081,-0.6620131731033325,-0.6426258087158203,-0.314060240983963
golf,1.6103525161743164,44.260267859464605,245.41111840799,29.294787218116824,-0.678551197052002,-0.6317706108093262,-0.31189098954200745
golf,1.6365585327148438,44.32083114683511,245.54039339841083,29.51771776243687,-0.6738613247871399,-0.6390073895454407,-0.3097217381000519
golf,1.6627812385559082,44.34424503530992,245.65688910489456,29.698427492402484,-0.6812663674354553,-0.6119900941848755,-0.29405486583709717
golf,1.6959807872772217,44.44613096715899,245.7611929237098,29.824164444833247,-0.6975575089454651,-0.6037883758544922,-0.2538031041622162
golf,1.722193717956543,44.61605924351974,245.92051391628956,30.177572092868047,-0.7089120149612427,-0.6139199137687683,-0.25259795784950256
golf,1.7483983039855957,44.81694193719898,246.12833608216553,30.528240835045672,-0.7140955328941345,-0.5941393971443176,-0.2540441155433655
golf,1.7746150493621826,45.118235241866586,246.48657267394353,31.028910776680533,-0.7321145534515381,-0.5919683575630188,-0.23307465016841888
golf,1.807816982269287,45.471632644617635,246.87826353227626,31.481789884692812,-0.7553170919418335,-0.5649510025978088,-0.20487429201602936
golf,1.8340389728546143,46.02643525051943,247.45600191341094,32.165416688530215,-0.7538360357284546,-0.5403460264205933,-0.205597385764122
golf,1.8602614402770996,46.54364791032406,247.79439680565005,32.71984021893308,-0.7521082162857056,-0.5456529855728149,-0.2521159052848816
golf,1.886472463607788,46.97038446928811,247.93527628747074,33.22178057575356,-0.7585259675979614,-0.576529860496521,-0.25308001041412354
golf,1.9196691513061523,47.37370713977737,248.10574414877593,34.05564763566915,-0.7377917766571045,-0.5683282017707825,-0.21933601796627045
golf,1.9458670616149902,47.90852802726229,248.30627167261832,35.37194461704109,-0.7269310355186462,-0.5832841992378235,-0.28152137994766235
golf,1.972069263458252,48.28251162017175,248.27248955698343,36.27293877611956,-0.7126144766807556,-0.6616826057434082,-0.32153213024139404
golf,1.9982736110687256,48.45741568934286,248.28077457644667,37.18048308661208,-0.6839815974235535,-0.6607177257537842,-0.33286046981811523
golf,2.0314595699310303,48.53764309133383,248.5036436490642,38.03226231762603,-0.6807727217674255,-0.632976770401001,-0.31309613585472107
golf,2.0576415061950684,48.64164296673103,248.85833537266296,39.02552550220221,-0.6704056262969971,-0.6394898295402527,-0.3297271132469177
golf,2.083812713623047,48.61835543675587,248.89343571480765,39.61314716706592,-0.6647284030914307,-0.6657834649085999,-0.3687737286090851
golf,2.1100192070007324,48.44819493396334,248.77351808354973,40.11144020286961,-0.6395511627197266,-0.6669895648956299,-0.3398503363132477
golf,2.136223316192627,48.21510106815832,248.78783416005007,40.71354528386833,-0.6242473721504211,-0.6544458866119385,-0.33069121837615967
golf,2.1694130897521973,47.93390218002889,248.7792417820742,41.15930050457629,-0.6106714010238647,-0.6592704057693481,-0.3557581901550293
golf,2.1956169605255127,47.55043145436228,248.74019359058923,41.53204783324598,-0.5887030363082886,-0.6776036024093628,-0.37576356530189514
golf,2.2218174934387207,47.186276503668466,248.53964557617934,41.452978148319325,-0.6106714010238647,-0.6385249495506287,-0.3704609274864197
