actividad,t,pitch,roll,yaw,x_accel,y_accel,z_accel
baseball,0.13039851188659668,307.92788086225175,17.570900696478752,335.70392429199745,0.7991017699241638,0.156601220369339,0.5690321326255798
baseball,0.15671300888061523,307.7444697924694,17.528906985914222,336.16939143865005,0.7847974300384521,0.16000030934810638,0.5882841944694519
baseball,0.18301939964294434,307.74896747203786,17.80188915647212,336.3631297544575,0.7874643802642822,0.21535702049732208,0.5912085175514221
baseball,0.21632981300354004,307.76486132223647,17.94116866647973,336.5366797386256,0.7719478011131287,0.17092597484588623,0.5946202874183655
baseball,0.24262022972106934,307.7999001926786,17.965709536167584,336.75574268832816,0.7794636487960815,0.18889263272285461,0.5795111060142517
baseball,0.26891446113586426,307.8531449323535,17.94717240276017,336.8981948212052,0.7460060715675354,0.17311111092567444,0.6070488691329956
baseball,0.302199125289917,308.00514396214294,17.922930353848503,337.0162648862927,0.7333989143371582,0.18646469712257385,0.6228891015052795
baseball,0.3284790515899658,308.1276468200017,17.894118908382097,337.07717309821624,0.7435816526412964,0.18549352884292603,0.6250824332237244
baseball,0.354748010635376,308.21675688300826,17.86128448149455,337.03016773634823,0.7413995862007141,0.20151783525943756,0.6304437518119812
baseball,0.38101673126220703,308.30401937984436,17.802799279179027,336.9911075920322,0.7355809211730957,0.18258000910282135,0.6650486588478088
baseball,0.4142732620239258,308.41972619947893,17.815585393305287,336.91174420897124,0.7484305500984192,0.20491693913936615,0.6572504043579102
baseball,0.44057250022888184,308.47946303395986,18.01134032246515,336.6083267154718,0.7549765706062317,0.20758765935897827,0.6604184508323669
baseball,0.46683168411254883,308.5733542293855,18.154666719555987,336.3392667810447,0.7627348303794861,0.19302009046077728,0.6682167649269104
baseball,0.5000929832458496,308.6999312950841,18.347259271130127,336.0355931554514,0.7649168372154236,0.22628267109394073,0.6499395370483398
baseball,0.5263462066650391,308.87143734514314,18.68533314447825,335.58129507563905,0.7605528831481934,0.23016735911369324,0.6436033844947815
baseball,0.5526010990142822,309.06180496259515,18.887462347681023,335.2154786814296,0.7583708167076111,0.1935056746006012,0.6433596611022949
baseball,0.578880786895752,309.2952369227641,19.071964540183284,334.84532170200265,0.7639471292495728,0.19496244192123413,0.6187463402748108
baseball,0.6121463775634766,309.5237579769198,19.207746993335846,334.5001017432354,0.765886664390564,0.19471964240074158,0.6077799797058105
baseball,0.6384215354919434,309.8649293410565,19.442358868683908,334.0693422028502,0.7661290764808655,0.19763316214084625,0.5970572829246521
baseball,0.6646924018859863,310.1136643400609,19.560063518650736,333.78603449381455,0.7867370247840881,0.17141155898571014,0.5987631678581238
baseball,0.6979467868804932,310.3535918101305,19.660537308888916,333.5971080462774,0.786009669303894,0.175539031624794,0.58146071434021
baseball,0.724212646484375,310.64246100069784,19.749828371908492,333.4490346677134,0.7986168265342712,0.17068317532539368,0.5843850374221802
baseball,0.7504763603210449,310.8257559572643,19.700413660810742,333.4434714786344,0.8129211664199829,0.16024309396743774,0.5792674422264099
baseball,0.7837324142456055,310.979933817399,19.6235518345333,333.54439947645244,0.790373682975769,0.16145706176757812,0.6131412982940674
baseball,0.8099958896636963,311.1783678882608,19.46986745556613,333.80992308043665,0.7957075238227844,0.15344491600990295,0.6163093447685242
baseball,0.8362619876861572,311.214994777685,19.474570040809684,333.87726020791655,0.787706732749939,0.19617639482021332,0.5700069069862366
baseball,0.862525224685669,311.0494241620147,19.69728201907629,333.75974680324646,0.7784938216209412,0.17408226430416107,0.5631833672523499
baseball,0.8957786560058594,310.8699267906268,19.800112224578125,333.61226594359294,0.7787362933158875,0.12455260008573532,0.5760993361473083
baseball,0.9220666885375977,310.541124899077,19.83472762329175,333.6236723595069,0.7838276624679565,0.10245846956968307,0.5909649133682251
baseball,0.9482767581939697,310.19325311936444,19.895017703095455,333.77267293625073,0.7753420472145081,0.1459183394908905,0.5934018492698669
baseball,0.981529951095581,309.8339919992109,20.14240886238061,333.83903676177385,0.7915859222412109,0.1784525364637375,0.6092421412467957
baseball,1.0077946186065674,309.3726058905874,20.335380489453687,334.0222173126717,0.8049204349517822,0.20224621891975403,0.6241076588630676
baseball,1.0340564250946045,309.09911828603094,20.452572875232764,334.22655949716557,0.8119513392448425,0.22409754991531372,0.6450655460357666
baseball,1.06032395362854,308.98004418313553,20.667027154792827,334.3406048732846,0.8037082552909851,0.23210971057415009,0.645552933216095
baseball,1.093581199645996,309.0086968267037,20.963942308202448,334.35056158154714,0.7712204456329346,0.24303536117076874,0.6411663889884949
baseball,1.1198487281799316,309.26985252471377,21.51399964017838,334.33737590135445,0.7501276731491089,0.2738700211048126,0.6516453623771667
baseball,1.1461169719696045,309.67136519507295,21.884308591314376,334.2799545010021,0.7076996564865112,0.1879214495420456,0.6881998777389526
baseball,1.1793725490570068,310.1437444931656,22.062028405970814,334.3768953758921,0.6815154552459717,0.25420382618904114,0.6462840437889099
baseball,1.2056384086608887,310.67800872023315,22.701118961325154,334.37061843204486,0.6599377989768982,0.2986348569393158,0.6516453623771667
baseball,1.2319142818450928,311.1968401348711,23.195631487423245,334.22992848797367,0.6679385304450989,0.27872589230537415,0.6889309883117676
baseball,1.2581965923309326,311.68933775516405,23.375719670174387,334.2076279203336,0.6759392023086548,0.2644011080265045,0.6972166895866394
baseball,1.2914550304412842,312.1562460717315,23.742374470104426,334.14463479316584,0.6880614757537842,0.33578214049339294,0.674552857875824
baseball,1.3177292346954346,312.7179983951138,24.485567353693515,333.9159395691863,0.6982442140579224,0.3292267322540283,0.741325855255127
baseball,1.3439977169036865,313.19694833518804,24.962212104922852,333.6943631098692,0.7304895520210266,0.31684431433677673,0.7232922315597534
baseball,1.377265214920044,313.55951526689984,25.565278535047252,333.4170471842829,0.7547340989112854,0.31393080949783325,0.6981914639472961
baseball,1.4035365581512451,314.08870807850866,26.467416750811704,333.0435912234869,0.7300046682357788,0.3535059988498688,0.6977040767669678
baseball,1.4298410415649414,314.62437932454526,27.454971604789048,332.5300275922463,0.7098816633224487,0.25978806614875793,0.6806452870368958
baseball,1.4561092853546143,315.1142917182373,28.15046586230935,332.19094455844834,0.6640594005584717,0.36078977584838867,0.6550571322441101
baseball,1.489370346069336,315.62799366080856,28.97225885531965,331.59449658162964,0.6228435635566711,0.3746289312839508,0.6224017143249512
baseball,1.515650749206543,316.17519085106954,29.776537535750748,331.15476900286427,0.6068421006202698,0.2940218150615692,0.5873094201087952
baseball,1.5419034957885742,316.5652253885286,29.94620284982845,330.98314342449476,0.5905982851982117,0.2733844518661499,0.6901494860649109
baseball,1.5751619338989258,317.05456063123574,30.23165353071621,330.79527224118436,0.6361780762672424,0.4154180884361267,0.6584689021110535
baseball,1.6014313697814941,317.5349893072653,30.601552670502002,330.6155733792159,0.6487852334976196,0.3158731460571289,0.7990819811820984
baseball,1.627699851989746,318.05723581648823,30.53922377923105,330.4461676123267,0.6778787970542908,0.45159417390823364,0.8765775561332703
baseball,1.6539640426635742,318.55572692777787,31.439466617500827,329.903181233689,0.7445513606071472,0.3974514305591583,0.8124852776527405
baseball,1.6872172355651855,318.60107596877214,32.713201275059824,329.2632676405397,0.7816455960273743,0.39623749256134033,0.7844601273536682
baseball,1.7134802341461182,318.355161837895,35.108627164158754,328.03637100521405,0.774614691734314,0.46446219086647034,0.6687041521072388
